times,stop_id1,longitude1,latitude1,stop_id2,longitude2,latitude2
51,U104060,301060.90511708177,2775863.991451027,U104097,300928.2054390939,2775743.8660588814
105,U104064,301666.20250985154,2775045.4852083037,U104078,301520.1935067149,2774976.256826527
26,U104080,300750.7780909127,2775715.5123647936,U104097,300928.2054390939,2775743.8660588814
377,U104087,302926.60809605184,2775446.8686004137,U104091,302988.3983956719,2775380.6480015977
12,U104087,302926.60809605184,2775446.8686004137,U104098,302797.4570228272,2775194.9250088166
57,U104087,302926.60809605184,2775446.8686004137,U104099,303065.2768051824,2775584.75980197
1,U104087,302926.60809605184,2775446.8686004137,U104105,302765.9147719052,2775004.2824616507
5,U104087,302926.60809605184,2775446.8686004137,U104109,303169.1696647949,2775586.272355902
2,U104087,302926.60809605184,2775446.8686004137,U104112,302889.223276901,2774942.7303598453
96,U104088,302691.38761355786,2777059.8445885642,U104108,302710.5223110199,2777327.977083111
65,U104091,302988.3983956719,2775380.6480015977,U104098,302797.4570228272,2775194.9250088166
22,U104091,302988.3983956719,2775380.6480015977,U104099,303065.2768051824,2775584.75980197
9,U104091,302988.3983956719,2775380.6480015977,U104105,302765.9147719052,2775004.2824616507
4,U104091,302988.3983956719,2775380.6480015977,U104109,303169.1696647949,2775586.272355902
16,U104091,302988.3983956719,2775380.6480015977,U104112,302889.223276901,2774942.7303598453
2,U104094,301621.8342043557,2775573.6781912497,U104096,301314.9614112085,2775632.333871015
2,U104098,302797.4570228272,2775194.9250088166,U104099,303065.2768051824,2775584.75980197
114,U104098,302797.4570228272,2775194.9250088166,U104105,302765.9147719052,2775004.2824616507
1,U104098,302797.4570228272,2775194.9250088166,U104109,303169.1696647949,2775586.272355902
58,U104098,302797.4570228272,2775194.9250088166,U104112,302889.223276901,2774942.7303598453
60,U104099,303065.2768051824,2775584.75980197,U104109,303169.1696647949,2775586.272355902
61,U104100,301403.38915431924,2775187.381757013,U104101,301333.5234808915,2775256.901990571
67,U104105,302765.9147719052,2775004.2824616507,U104112,302889.223276901,2774942.7303598453
510,U105002,304366.6209707353,2766184.6283109644,U105003,304422.8211887802,2766013.1632453264
304,U105002,304366.6209707353,2766184.6283109644,U105005,304490.3243829789,2766045.554246398
375,U105003,304422.8211887802,2766013.1632453264,U105005,304490.3243829789,2766045.554246398
325,U105006,304553.1986249754,2765466.494709609,U105069,304539.903505104,2765509.640738275
558,U105007,304636.09231523337,2765184.370278969,U105071,304768.71988146944,2765088.533265459
146,U105010,305527.02382175584,2766540.419599883,U105011,305430.67064828286,2766404.893128336
764,U105015,304233.10605679627,2766762.301054535,U105061,304221.16491132224,2766719.0546610504
227,U105018,308275.2152854715,2764502.6528289528,U105052,308196.9913591099,2764617.518078799
35,U105018,308275.2152854715,2764502.6528289528,U105072,308229.8441060439,2764726.2096967027
111,U105019,308531.30468750163,2765762.0628510783,U105062,308420.771807184,2765643.069371576
218,U105023,306205.87490132323,2766410.2711573113,U105050,306164.021487906,2766278.2864127797
5,U105037,306891.79724269756,2764582.125421499,U105042,307052.0965695614,2764392.2731328313
19,U105037,306891.79724269756,2764582.125421499,U105058,306993.29874613945,2764450.7347922977
8,U105037,306891.79724269756,2764582.125421499,U105075,307103.00121050444,2764532.051791969
53,U105041,308511.38388958847,2764282.125412796,U105054,308558.80445678235,2764288.9741563
19,U105042,307052.0965695614,2764392.2731328313,U105058,306993.29874613945,2764450.7347922977
11,U105042,307052.0965695614,2764392.2731328313,U105075,307103.00121050444,2764532.051791969
44,U105044,307374.80668911606,2764957.426154304,U105045,307240.7282582596,2764912.5580266393
137,U105052,308196.9913591099,2764617.518078799,U105072,308229.8441060439,2764726.2096967027
11,U105058,306993.29874613945,2764450.7347922977,U105075,307103.00121050444,2764532.051791969
1,U105066,304136.98083035275,2767076.498079,U106002,303684.90135321347,2767510.805075624
3,U105066,304136.98083035275,2767076.498079,U106003,303933.87012367585,2767493.175877421
2,U105066,304136.98083035275,2767076.498079,U106004,303878.52616485825,2767552.7718251296
1,U105066,304136.98083035275,2767076.498079,U119044,304258.6614724658,2767444.726314164
1,U105066,304136.98083035275,2767076.498079,U119045,303898.4734739493,2767920.707275566
13,U105066,304136.98083035275,2767076.498079,U119046,304172.09304415,2767385.6766714025
2,U105066,304136.98083035275,2767076.498079,U119048,303932.04602679855,2767597.400309477
1,U105066,304136.98083035275,2767076.498079,U119050,304257.745746599,2767929.8819174194
2,U105066,304136.98083035275,2767076.498079,U119055,304081.35434119095,2767870.4766107467
1,U105066,304136.98083035275,2767076.498079,U119056,304031.6167940712,2767686.406888939
1,U105066,304136.98083035275,2767076.498079,U119057,304216.146611313,2767730.336376061
1,U105066,304136.98083035275,2767076.498079,U119060,304285.2182209214,2767619.843458284
1,U105066,304136.98083035275,2767076.498079,U119062,304298.30176388286,2767375.100486231
5,U105066,304136.98083035275,2767076.498079,U119070,304080.35209444124,2767613.493381914
1,U105066,304136.98083035275,2767076.498079,U119071,304491.0594642331,2768141.2671251013
1,U105066,304136.98083035275,2767076.498079,U119075,304495.30130300473,2767836.6746926173
1,U105066,304136.98083035275,2767076.498079,U119081,304410.37141425925,2767366.6845407994
1,U105066,304136.98083035275,2767076.498079,U119083,304344.041751931,2768056.4990195655
1,U105066,304136.98083035275,2767076.498079,U119086,304427.48961921706,2767884.03441135
129,U105068,304796.53172780556,2765454.174742656,U105074,304967.7531315501,2765551.2284106403
278,U106001,303561.3730682463,2767404.4276480526,U106002,303684.90135321347,2767510.805075624
15,U106001,303561.3730682463,2767404.4276480526,U106003,303933.87012367585,2767493.175877421
37,U106001,303561.3730682463,2767404.4276480526,U106004,303878.52616485825,2767552.7718251296
287,U106001,303561.3730682463,2767404.4276480526,U106090,303496.97660987894,2767353.1121116667
86,U106001,303561.3730682463,2767404.4276480526,U119005,303536.6339170658,2767536.0324945035
42,U106001,303561.3730682463,2767404.4276480526,U119006,303408.5688725991,2767505.6247073035
103,U106001,303561.3730682463,2767404.4276480526,U119007,303489.5517964292,2767445.0194915603
26,U106001,303561.3730682463,2767404.4276480526,U119008,303386.68839843804,2767422.4641991933
64,U106001,303561.3730682463,2767404.4276480526,U119009,303501.1695392901,2767571.3390767514
1,U106001,303561.3730682463,2767404.4276480526,U119048,303932.04602679855,2767597.400309477
1,U106001,303561.3730682463,2767404.4276480526,U119070,304080.35209444124,2767613.493381914
93,U106002,303684.90135321347,2767510.805075624,U106003,303933.87012367585,2767493.175877421
278,U106002,303684.90135321347,2767510.805075624,U106004,303878.52616485825,2767552.7718251296
102,U106002,303684.90135321347,2767510.805075624,U106090,303496.97660987894,2767353.1121116667
141,U106002,303684.90135321347,2767510.805075624,U119005,303536.6339170658,2767536.0324945035
36,U106002,303684.90135321347,2767510.805075624,U119006,303408.5688725991,2767505.6247073035
50,U106002,303684.90135321347,2767510.805075624,U119007,303489.5517964292,2767445.0194915603
11,U106002,303684.90135321347,2767510.805075624,U119008,303386.68839843804,2767422.4641991933
114,U106002,303684.90135321347,2767510.805075624,U119009,303501.1695392901,2767571.3390767514
14,U106002,303684.90135321347,2767510.805075624,U119048,303932.04602679855,2767597.400309477
1,U106002,303684.90135321347,2767510.805075624,U119055,304081.35434119095,2767870.4766107467
1,U106002,303684.90135321347,2767510.805075624,U119056,304031.6167940712,2767686.406888939
1,U106002,303684.90135321347,2767510.805075624,U119060,304285.2182209214,2767619.843458284
1,U106002,303684.90135321347,2767510.805075624,U119061,304285.4600585135,2767558.9226009357
1,U106002,303684.90135321347,2767510.805075624,U119063,304132.6515840725,2767660.2224196363
3,U106002,303684.90135321347,2767510.805075624,U119065,304070.6639647796,2767766.313414839
9,U106002,303684.90135321347,2767510.805075624,U119070,304080.35209444124,2767613.493381914
4,U106002,303684.90135321347,2767510.805075624,U119079,303950.5628750776,2767764.7313586273
1208,U106003,303933.87012367585,2767493.175877421,U106004,303878.52616485825,2767552.7718251296
9,U106003,303933.87012367585,2767493.175877421,U106090,303496.97660987894,2767353.1121116667
11,U106003,303933.87012367585,2767493.175877421,U119005,303536.6339170658,2767536.0324945035
1,U106003,303933.87012367585,2767493.175877421,U119006,303408.5688725991,2767505.6247073035
4,U106003,303933.87012367585,2767493.175877421,U119007,303489.5517964292,2767445.0194915603
2,U106003,303933.87012367585,2767493.175877421,U119008,303386.68839843804,2767422.4641991933
9,U106003,303933.87012367585,2767493.175877421,U119009,303501.1695392901,2767571.3390767514
24,U106003,303933.87012367585,2767493.175877421,U119044,304258.6614724658,2767444.726314164
22,U106003,303933.87012367585,2767493.175877421,U119045,303898.4734739493,2767920.707275566
41,U106003,303933.87012367585,2767493.175877421,U119046,304172.09304415,2767385.6766714025
7,U106003,303933.87012367585,2767493.175877421,U119047,304342.8992766746,2767836.0681499476
312,U106003,303933.87012367585,2767493.175877421,U119048,303932.04602679855,2767597.400309477
7,U106003,303933.87012367585,2767493.175877421,U119049,304400.6621605508,2768031.2477738545
29,U106003,303933.87012367585,2767493.175877421,U119050,304257.745746599,2767929.8819174194
5,U106003,303933.87012367585,2767493.175877421,U119052,304559.4712443352,2767943.2669394603
3,U106003,303933.87012367585,2767493.175877421,U119054,304539.92383030953,2768036.233267107
41,U106003,303933.87012367585,2767493.175877421,U119055,304081.35434119095,2767870.4766107467
51,U106003,303933.87012367585,2767493.175877421,U119056,304031.6167940712,2767686.406888939
35,U106003,303933.87012367585,2767493.175877421,U119057,304216.146611313,2767730.336376061
5,U106003,303933.87012367585,2767493.175877421,U119058,304078.516526145,2768077.59959358
13,U106003,303933.87012367585,2767493.175877421,U119059,304290.13719641976,2767651.9854011023
22,U106003,303933.87012367585,2767493.175877421,U119060,304285.2182209214,2767619.843458284
23,U106003,303933.87012367585,2767493.175877421,U119061,304285.4600585135,2767558.9226009357
6,U106003,303933.87012367585,2767493.175877421,U119062,304298.30176388286,2767375.100486231
28,U106003,303933.87012367585,2767493.175877421,U119063,304132.6515840725,2767660.2224196363
20,U106003,303933.87012367585,2767493.175877421,U119065,304070.6639647796,2767766.313414839
1,U106003,303933.87012367585,2767493.175877421,U119067,304645.4013813154,2768160.7135526733
2,U106003,303933.87012367585,2767493.175877421,U119068,304675.97157807957,2768087.729499767
2,U106003,303933.87012367585,2767493.175877421,U119069,304404.09539726644,2768183.0122685987
271,U106003,303933.87012367585,2767493.175877421,U119070,304080.35209444124,2767613.493381914
2,U106003,303933.87012367585,2767493.175877421,U119071,304491.0594642331,2768141.2671251013
3,U106003,303933.87012367585,2767493.175877421,U119072,304366.593607451,2767969.0827363613
7,U106003,303933.87012367585,2767493.175877421,U119074,304324.660155528,2767600.0620383685
9,U106003,303933.87012367585,2767493.175877421,U119075,304495.30130300473,2767836.6746926173
2,U106003,303933.87012367585,2767493.175877421,U119076,304696.4449396659,2768015.8127894
10,U106003,303933.87012367585,2767493.175877421,U119077,304096.06848404446,2767977.9787600175
3,U106003,303933.87012367585,2767493.175877421,U119078,304387.5589369512,2767773.1085310616
80,U106003,303933.87012367585,2767493.175877421,U119079,303950.5628750776,2767764.7313586273
7,U106003,303933.87012367585,2767493.175877421,U119080,304184.40665204986,2767589.536564357
5,U106003,303933.87012367585,2767493.175877421,U119081,304410.37141425925,2767366.6845407994
4,U106003,303933.87012367585,2767493.175877421,U119082,304279.5693560593,2767771.571761908
7,U106003,303933.87012367585,2767493.175877421,U119083,304344.041751931,2768056.4990195655
1,U106003,303933.87012367585,2767493.175877421,U119084,304807.5625565405,2767991.8890027944
2,U106003,303933.87012367585,2767493.175877421,U119085,304749.2153849521,2767944.0253971517
10,U106003,303933.87012367585,2767493.175877421,U119086,304427.48961921706,2767884.03441135
3,U106003,303933.87012367585,2767493.175877421,U119087,304531.9491991297,2767758.1762209553
1,U106003,303933.87012367585,2767493.175877421,U119088,304849.52992343716,2768097.286044661
3,U106003,303933.87012367585,2767493.175877421,U119090,304086.01224370755,2768223.841658546
20,U106004,303878.52616485825,2767552.7718251296,U106090,303496.97660987894,2767353.1121116667
23,U106004,303878.52616485825,2767552.7718251296,U119005,303536.6339170658,2767536.0324945035
4,U106004,303878.52616485825,2767552.7718251296,U119006,303408.5688725991,2767505.6247073035
7,U106004,303878.52616485825,2767552.7718251296,U119007,303489.5517964292,2767445.0194915603
3,U106004,303878.52616485825,2767552.7718251296,U119008,303386.68839843804,2767422.4641991933
18,U106004,303878.52616485825,2767552.7718251296,U119009,303501.1695392901,2767571.3390767514
20,U106004,303878.52616485825,2767552.7718251296,U119044,304258.6614724658,2767444.726314164
20,U106004,303878.52616485825,2767552.7718251296,U119045,303898.4734739493,2767920.707275566
27,U106004,303878.52616485825,2767552.7718251296,U119046,304172.09304415,2767385.6766714025
3,U106004,303878.52616485825,2767552.7718251296,U119047,304342.8992766746,2767836.0681499476
333,U106004,303878.52616485825,2767552.7718251296,U119048,303932.04602679855,2767597.400309477
14,U106004,303878.52616485825,2767552.7718251296,U119049,304400.6621605508,2768031.2477738545
38,U106004,303878.52616485825,2767552.7718251296,U119050,304257.745746599,2767929.8819174194
6,U106004,303878.52616485825,2767552.7718251296,U119052,304559.4712443352,2767943.2669394603
1,U106004,303878.52616485825,2767552.7718251296,U119053,304279.8069850875,2768220.17903347
2,U106004,303878.52616485825,2767552.7718251296,U119054,304539.92383030953,2768036.233267107
51,U106004,303878.52616485825,2767552.7718251296,U119055,304081.35434119095,2767870.4766107467
45,U106004,303878.52616485825,2767552.7718251296,U119056,304031.6167940712,2767686.406888939
25,U106004,303878.52616485825,2767552.7718251296,U119057,304216.146611313,2767730.336376061
4,U106004,303878.52616485825,2767552.7718251296,U119058,304078.516526145,2768077.59959358
14,U106004,303878.52616485825,2767552.7718251296,U119059,304290.13719641976,2767651.9854011023
21,U106004,303878.52616485825,2767552.7718251296,U119060,304285.2182209214,2767619.843458284
22,U106004,303878.52616485825,2767552.7718251296,U119061,304285.4600585135,2767558.9226009357
6,U106004,303878.52616485825,2767552.7718251296,U119062,304298.30176388286,2767375.100486231
20,U106004,303878.52616485825,2767552.7718251296,U119063,304132.6515840725,2767660.2224196363
21,U106004,303878.52616485825,2767552.7718251296,U119065,304070.6639647796,2767766.313414839
1,U106004,303878.52616485825,2767552.7718251296,U119066,304128.2036436572,2768273.853790149
3,U106004,303878.52616485825,2767552.7718251296,U119067,304645.4013813154,2768160.7135526733
2,U106004,303878.52616485825,2767552.7718251296,U119068,304675.97157807957,2768087.729499767
2,U106004,303878.52616485825,2767552.7718251296,U119069,304404.09539726644,2768183.0122685987
183,U106004,303878.52616485825,2767552.7718251296,U119070,304080.35209444124,2767613.493381914
2,U106004,303878.52616485825,2767552.7718251296,U119071,304491.0594642331,2768141.2671251013
6,U106004,303878.52616485825,2767552.7718251296,U119072,304366.593607451,2767969.0827363613
6,U106004,303878.52616485825,2767552.7718251296,U119074,304324.660155528,2767600.0620383685
12,U106004,303878.52616485825,2767552.7718251296,U119075,304495.30130300473,2767836.6746926173
2,U106004,303878.52616485825,2767552.7718251296,U119076,304696.4449396659,2768015.8127894
12,U106004,303878.52616485825,2767552.7718251296,U119077,304096.06848404446,2767977.9787600175
5,U106004,303878.52616485825,2767552.7718251296,U119078,304387.5589369512,2767773.1085310616
100,U106004,303878.52616485825,2767552.7718251296,U119079,303950.5628750776,2767764.7313586273
8,U106004,303878.52616485825,2767552.7718251296,U119080,304184.40665204986,2767589.536564357
4,U106004,303878.52616485825,2767552.7718251296,U119081,304410.37141425925,2767366.6845407994
1,U106004,303878.52616485825,2767552.7718251296,U119082,304279.5693560593,2767771.571761908
14,U106004,303878.52616485825,2767552.7718251296,U119083,304344.041751931,2768056.4990195655
1,U106004,303878.52616485825,2767552.7718251296,U119085,304749.2153849521,2767944.0253971517
7,U106004,303878.52616485825,2767552.7718251296,U119086,304427.48961921706,2767884.03441135
5,U106004,303878.52616485825,2767552.7718251296,U119087,304531.9491991297,2767758.1762209553
2,U106004,303878.52616485825,2767552.7718251296,U119090,304086.01224370755,2768223.841658546
104,U106005,302703.8748691709,2768863.1062843474,U106006,302827.61458446586,2768704.079740156
433,U106005,302703.8748691709,2768863.1062843474,U106015,302643.2925959214,2768870.626486308
227,U106005,302703.8748691709,2768863.1062843474,U106016,302633.7661134113,2768985.787298772
624,U106005,302703.8748691709,2768863.1062843474,U106017,302559.54126199463,2768866.9811573853
24,U106005,302703.8748691709,2768863.1062843474,U106020,302535.3715110759,2769116.1135786967
56,U106006,302827.61458446586,2768704.079740156,U106015,302643.2925959214,2768870.626486308
29,U106006,302827.61458446586,2768704.079740156,U106016,302633.7661134113,2768985.787298772
49,U106006,302827.61458446586,2768704.079740156,U106017,302559.54126199463,2768866.9811573853
2,U106006,302827.61458446586,2768704.079740156,U106020,302535.3715110759,2769116.1135786967
206,U106007,303389.2308876572,2768063.813904744,U106011,303258.5824244394,2768179.609526041
85,U106007,303389.2308876572,2768063.813904744,U106012,303238.2808041654,2768209.437500463
77,U106008,302940.69192629616,2768171.7288518026,U106064,302785.43295935215,2768127.9294912643
91,U106009,302771.2564804393,2768401.468669759,U106013,302981.8959544537,2768477.604858837
299,U106009,302771.2564804393,2768401.468669759,U106074,302844.97817782505,2768389.569107189
370,U106011,303258.5824244394,2768179.609526041,U106012,303238.2808041654,2768209.437500463
314,U106013,302981.8959544537,2768477.604858837,U106074,302844.97817782505,2768389.569107189
85,U106014,302367.3013198063,2768467.4829572374,U106119,302451.4565853307,2768629.5250493744
147,U106015,302643.2925959214,2768870.626486308,U106016,302633.7661134113,2768985.787298772
737,U106015,302643.2925959214,2768870.626486308,U106017,302559.54126199463,2768866.9811573853
7,U106015,302643.2925959214,2768870.626486308,U106020,302535.3715110759,2769116.1135786967
231,U106016,302633.7661134113,2768985.787298772,U106017,302559.54126199463,2768866.9811573853
167,U106016,302633.7661134113,2768985.787298772,U106020,302535.3715110759,2769116.1135786967
15,U106017,302559.54126199463,2768866.9811573853,U106020,302535.3715110759,2769116.1135786967
124,U106018,302133.5506380879,2768893.041323446,U106120,302212.4420312635,2768847.928107703
429,U106022,302340.26680683123,2769465.388132155,U106023,302244.82537145616,2769616.7734607137
55,U106022,302340.26680683123,2769465.388132155,U106072,302151.34933715087,2769782.566632258
3,U106022,302340.26680683123,2769465.388132155,U106079,302130.79041906266,2769881.0706809023
633,U106022,302340.26680683123,2769465.388132155,U106089,302416.35334267,2769361.5589423967
124,U106022,302340.26680683123,2769465.388132155,U106118,302335.33554064005,2769435.4621954327
7,U106023,302244.82537145616,2769616.7734607137,U106056,302179.6117002223,2770045.1920543266
238,U106023,302244.82537145616,2769616.7734607137,U106072,302151.34933715087,2769782.566632258
21,U106023,302244.82537145616,2769616.7734607137,U106079,302130.79041906266,2769881.0706809023
127,U106023,302244.82537145616,2769616.7734607137,U106089,302416.35334267,2769361.5589423967
1,U106023,302244.82537145616,2769616.7734607137,U106111,302376.28372975247,2770073.636407566
36,U106023,302244.82537145616,2769616.7734607137,U106118,302335.33554064005,2769435.4621954327
501,U106024,301930.02207868284,2769336.441094699,U106098,301934.9248022636,2769374.120427075
72,U106026,301521.7156030387,2768691.3413242735,U106027,301404.22975389444,2768801.6655791905
20,U106026,301521.7156030387,2768691.3413242735,U106028,301273.21948018065,2768751.3285328206
5,U106026,301521.7156030387,2768691.3413242735,U106108,301151.6786384082,2768867.1780302953
57,U106026,301521.7156030387,2768691.3413242735,U113004,301366.53746521455,2768626.5126761813
129,U106026,301521.7156030387,2768691.3413242735,U113005,301540.30335197825,2768579.5371339372
10,U106026,301521.7156030387,2768691.3413242735,U113007,301222.2352484335,2768621.540507297
6,U106026,301521.7156030387,2768691.3413242735,U113008,301116.8080077766,2768746.3120299247
92,U106027,301404.22975389444,2768801.6655791905,U106028,301273.21948018065,2768751.3285328206
15,U106027,301404.22975389444,2768801.6655791905,U106108,301151.6786384082,2768867.1780302953
41,U106027,301404.22975389444,2768801.6655791905,U113004,301366.53746521455,2768626.5126761813
34,U106027,301404.22975389444,2768801.6655791905,U113005,301540.30335197825,2768579.5371339372
12,U106027,301404.22975389444,2768801.6655791905,U113007,301222.2352484335,2768621.540507297
10,U106027,301404.22975389444,2768801.6655791905,U113008,301116.8080077766,2768746.3120299247
80,U106028,301273.21948018065,2768751.3285328206,U106108,301151.6786384082,2768867.1780302953
90,U106028,301273.21948018065,2768751.3285328206,U113004,301366.53746521455,2768626.5126761813
30,U106028,301273.21948018065,2768751.3285328206,U113005,301540.30335197825,2768579.5371339372
57,U106028,301273.21948018065,2768751.3285328206,U113007,301222.2352484335,2768621.540507297
100,U106028,301273.21948018065,2768751.3285328206,U113008,301116.8080077766,2768746.3120299247
217,U106030,301370.348773737,2769223.559028592,U106097,301500.6747342265,2769186.3888864373
244,U106038,301297.54806359496,2769798.164613536,U106039,301471.0193161357,2769825.401054246
121,U106038,301297.54806359496,2769798.164613536,U106050,301415.1792895956,2769914.9118625224
25,U106038,301297.54806359496,2769798.164613536,U106051,301308.6218564507,2770074.015369762
375,U106038,301297.54806359496,2769798.164613536,U106058,301102.8967006774,2769767.528152943
12,U106038,301297.54806359496,2769798.164613536,U113039,301123.0316484745,2770050.0585673284
3,U106039,301471.0193161357,2769825.401054246,U106041,301233.3407837234,2770235.452291381
176,U106039,301471.0193161357,2769825.401054246,U106050,301415.1792895956,2769914.9118625224
22,U106039,301471.0193161357,2769825.401054246,U106051,301308.6218564507,2770074.015369762
60,U106039,301471.0193161357,2769825.401054246,U106058,301102.8967006774,2769767.528152943
7,U106039,301471.0193161357,2769825.401054246,U113039,301123.0316484745,2770050.0585673284
19,U106040,301847.0062802129,2770203.4299622932,U106054,301715.6603296664,2769979.18308309
4,U106040,301847.0062802129,2770203.4299622932,U106055,301795.04382339603,2769802.256919135
130,U106040,301847.0062802129,2770203.4299622932,U106085,301992.65070914134,2770116.477690061
132,U106040,301847.0062802129,2770203.4299622932,U106086,301754.40766429505,2770139.941719117
32,U106041,301233.3407837234,2770235.452291381,U106050,301415.1792895956,2769914.9118625224
160,U106041,301233.3407837234,2770235.452291381,U106051,301308.6218564507,2770074.015369762
15,U106041,301233.3407837234,2770235.452291381,U106052,301303.0544590008,2770481.6162171746
1,U106041,301233.3407837234,2770235.452291381,U106059,301486.66486729175,2770761.4395936416
1,U106041,301233.3407837234,2770235.452291381,U106060,301404.42611931777,2770895.1577212857
16,U106041,301233.3407837234,2770235.452291381,U106084,301324.9047066723,2770574.742434231
22,U106041,301233.3407837234,2770235.452291381,U106092,301330.22483978816,2770501.656325197
145,U106041,301233.3407837234,2770235.452291381,U113038,301229.64464002074,2770413.7729377365
38,U106041,301233.3407837234,2770235.452291381,U113039,301123.0316484745,2770050.0585673284
7,U106041,301233.3407837234,2770235.452291381,U113049,301301.2756812033,2770686.5281582493
212,U106043,302692.00685896433,2770893.4190373914,U106049,302809.4815006406,2770784.213362798
5,U106043,302692.00685896433,2770893.4190373914,U106067,302462.6195347619,2771241.4522182927
10,U106043,302692.00685896433,2770893.4190373914,U106083,302511.32137662394,2771171.8561433866
10,U106043,302692.00685896433,2770893.4190373914,U106099,302849.8629479008,2771040.2416530843
76,U106043,302692.00685896433,2770893.4190373914,U106101,302679.1931400137,2771076.13534204
330,U106043,302692.00685896433,2770893.4190373914,U106110,302830.504757223,2770827.493848442
2,U106043,302692.00685896433,2770893.4190373914,U107016,302911.8358053215,2771192.2326694485
39,U106044,302934.6053726604,2770524.3950514277,U106077,302688.811802404,2770413.7852895805
18,U106044,302934.6053726604,2770524.3950514277,U106078,303042.29956192063,2770336.5087795286
155,U106044,302934.6053726604,2770524.3950514277,U106088,302876.68736705603,2770366.881458716
13,U106044,302934.6053726604,2770524.3950514277,U106106,302743.64461810474,2770586.7935277843
8,U106044,302934.6053726604,2770524.3950514277,U106113,303175.05210998293,2770452.222734181
489,U106046,302637.1030295263,2770215.312964537,U106091,302707.8259919775,2770193.4322636635
13,U106046,302637.1030295263,2770215.312964537,U106095,302974.44117477007,2770140.187735423
67,U106046,302637.1030295263,2770215.312964537,U106107,302821.0945742663,2770129.624900535
6,U106047,302458.03071842116,2770071.734732214,U106056,302179.6117002223,2770045.1920543266
2,U106047,302458.03071842116,2770071.734732214,U106079,302130.79041906266,2769881.0706809023
129,U106047,302458.03071842116,2770071.734732214,U106111,302376.28372975247,2770073.636407566
1,U106049,302809.4815006406,2770784.213362798,U106083,302511.32137662394,2771171.8561433866
1,U106049,302809.4815006406,2770784.213362798,U106099,302849.8629479008,2771040.2416530843
5,U106049,302809.4815006406,2770784.213362798,U106101,302679.1931400137,2771076.13534204
884,U106049,302809.4815006406,2770784.213362798,U106110,302830.504757223,2770827.493848442
285,U106050,301415.1792895956,2769914.9118625224,U106051,301308.6218564507,2770074.015369762
28,U106050,301415.1792895956,2769914.9118625224,U106058,301102.8967006774,2769767.528152943
6,U106050,301415.1792895956,2769914.9118625224,U113038,301229.64464002074,2770413.7729377365
69,U106050,301415.1792895956,2769914.9118625224,U113039,301123.0316484745,2770050.0585673284
3,U106051,301308.6218564507,2770074.015369762,U106052,301303.0544590008,2770481.6162171746
6,U106051,301308.6218564507,2770074.015369762,U106058,301102.8967006774,2769767.528152943
2,U106051,301308.6218564507,2770074.015369762,U106084,301324.9047066723,2770574.742434231
3,U106051,301308.6218564507,2770074.015369762,U106092,301330.22483978816,2770501.656325197
20,U106051,301308.6218564507,2770074.015369762,U113038,301229.64464002074,2770413.7729377365
254,U106051,301308.6218564507,2770074.015369762,U113039,301123.0316484745,2770050.0585673284
9,U106052,301303.0544590008,2770481.6162171746,U106059,301486.66486729175,2770761.4395936416
3,U106052,301303.0544590008,2770481.6162171746,U106060,301404.42611931777,2770895.1577212857
1,U106052,301303.0544590008,2770481.6162171746,U106061,301449.2326629167,2771054.8307904424
186,U106052,301303.0544590008,2770481.6162171746,U106084,301324.9047066723,2770574.742434231
644,U106052,301303.0544590008,2770481.6162171746,U106092,301330.22483978816,2770501.656325197
293,U106052,301303.0544590008,2770481.6162171746,U113038,301229.64464002074,2770413.7729377365
60,U106052,301303.0544590008,2770481.6162171746,U113049,301301.2756812033,2770686.5281582493
164,U106054,301715.6603296664,2769979.18308309,U106055,301795.04382339603,2769802.256919135
4,U106054,301715.6603296664,2769979.18308309,U106085,301992.65070914134,2770116.477690061
118,U106054,301715.6603296664,2769979.18308309,U106086,301754.40766429505,2770139.941719117
2,U106055,301795.04382339603,2769802.256919135,U106085,301992.65070914134,2770116.477690061
43,U106055,301795.04382339603,2769802.256919135,U106086,301754.40766429505,2770139.941719117
37,U106056,302179.6117002223,2770045.1920543266,U106072,302151.34933715087,2769782.566632258
209,U106056,302179.6117002223,2770045.1920543266,U106079,302130.79041906266,2769881.0706809023
93,U106056,302179.6117002223,2770045.1920543266,U106111,302376.28372975247,2770073.636407566
22,U106057,303547.4138307216,2770966.5297247306,U106070,303755.76701705204,2770843.288934132
65,U106057,303547.4138307216,2770966.5297247306,U107067,303673.45398865367,2770990.285662754
78,U106057,303547.4138307216,2770966.5297247306,U107130,303554.0037057892,2771087.2918958147
4,U106058,301102.8967006774,2769767.528152943,U113039,301123.0316484745,2770050.0585673284
217,U106059,301486.66486729175,2770761.4395936416,U106060,301404.42611931777,2770895.1577212857
29,U106059,301486.66486729175,2770761.4395936416,U106061,301449.2326629167,2771054.8307904424
32,U106059,301486.66486729175,2770761.4395936416,U106084,301324.9047066723,2770574.742434231
27,U106059,301486.66486729175,2770761.4395936416,U106092,301330.22483978816,2770501.656325197
20,U106059,301486.66486729175,2770761.4395936416,U113038,301229.64464002074,2770413.7729377365
196,U106059,301486.66486729175,2770761.4395936416,U113049,301301.2756812033,2770686.5281582493
237,U106060,301404.42611931777,2770895.1577212857,U106061,301449.2326629167,2771054.8307904424
7,U106060,301404.42611931777,2770895.1577212857,U106084,301324.9047066723,2770574.742434231
4,U106060,301404.42611931777,2770895.1577212857,U106092,301330.22483978816,2770501.656325197
